OrderID,Product Code,ProductName,QuantityPerUnit,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,Shipper Name,EmployeeID,FirstName,LastName,Title,TitleOfCourtesy,Sales Quantity,Sales Price
10972,33,Geitost,500 g,24/03/2020,26/03/2020,21/04/2020,La corne d'abondance,France,Versailles,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,7,2.5
10973,26,Gumbär Gummibärchen,100 - 250 g bags,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,United Package,6,Michael,Suyama,Sales Representative,Mr.,5,31.23
10973,41,Jack's New England Clam Chowder,12 - 12 oz cans,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,United Package,6,Michael,Suyama,Sales Representative,Mr.,6,9.65
10973,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,24/03/2020,27/03/2020,21/04/2020,La corne d'abondance,France,Versailles,United Package,6,Michael,Suyama,Sales Representative,Mr.,10,7.75
10974,63,Vegie-spread,15 - 625 g jars,25/03/2020,03/04/2020,08/04/2020,Split Rail Beer & Ale,USA,Lander,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,10,43.9
10975,8,Northwoods Cranberry Sauce,12 - 12 oz jars,25/03/2020,27/03/2020,22/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,16,40
10975,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,25/03/2020,27/03/2020,22/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,7.75
10976,28,Rössle Sauerkraut,25 - 825 g cans,25/03/2020,03/04/2020,06/05/2020,HILARION-Abastos,Venezuela,San Cristóbal,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,20,45.6
10977,39,Chartreuse verte,750 cc per bottle,26/03/2020,10/04/2020,23/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,18
10977,47,Zaanse koeken,10 - 4 oz boxes,26/03/2020,10/04/2020,23/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,9.5
10977,51,Manjimup Dried Apples,50 - 300 g pkgs.,26/03/2020,10/04/2020,23/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,53
10977,63,Vegie-spread,15 - 625 g jars,26/03/2020,10/04/2020,23/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,43.9
10978,8,Northwoods Cranberry Sauce,12 - 12 oz jars,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,20,40
10978,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,40,10
10978,40,Boston Crab Meat,24 - 4 oz tins,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,10,18.4
10978,44,Gula Malacca,20 - 2 kg bags,26/03/2020,23/04/2020,23/04/2020,Maison Dewey,Belgium,Bruxelles,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,6,19.45
10979,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,18,30
10979,12,Queso Manchego La Pastora,10 - 500 g pkgs.,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,38
10979,24,Guaraná Fantástica,12 - 355 ml cans,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,80,4.5
10979,27,Schoggi Schokolade,100 - 100 g pieces,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,43.9
10979,31,Gorgonzola Telino,12 - 100 g pkgs,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,24,12.5
10979,63,Vegie-spread,15 - 625 g jars,26/03/2020,31/03/2020,23/04/2020,Ernst Handel,Austria,Graz,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,35,43.9
10980,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,27/03/2020,17/04/2020,08/05/2020,Folk och fä HB,Sweden,Bräcke,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,40,7.75
10981,38,Côte de Blaye,12 - 75 cl bottles,27/03/2020,02/04/2020,24/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,United Package,1,Nancy,Davolio,Sales Representative,Ms.,60,263.5
10982,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,27/03/2020,08/04/2020,24/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,30
10982,43,Ipoh Coffee,16 - 500 g tins,27/03/2020,08/04/2020,24/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,9,46
10983,13,Konbu,2 kg box,27/03/2020,06/04/2020,24/04/2020,Save-a-lot Markets,USA,Boise,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,84,6
10983,57,Ravioli Angelo,24 - 250 g pkgs.,27/03/2020,06/04/2020,24/04/2020,Save-a-lot Markets,USA,Boise,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,15,19.5
10984,16,Pavlova,32 - 500 g boxes,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,55,17.45
10984,24,Guaraná Fantástica,12 - 355 ml cans,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,4.5
10984,36,Inlagd Sill,24 - 250 g  jars,30/03/2020,03/04/2020,27/04/2020,Save-a-lot Markets,USA,Boise,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,19
10985,16,Pavlova,32 - 500 g boxes,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,36,17.45
10985,18,Carnarvon Tigers,16 kg pkg.,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,8,62.5
10985,32,Mascarpone Fabioli,24 - 200 g pkgs.,30/03/2020,02/04/2020,27/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,35,32
10986,11,Queso Cabrales,1 kg pkg.,30/03/2020,21/04/2020,27/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,21
10986,20,Sir Rodney's Marmalade,30 gift boxes,30/03/2020,21/04/2020,27/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,15,81
10986,76,Lakkalikööri,500 ml,30/03/2020,21/04/2020,27/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,18
10986,77,Original Frankfurter grüne Soße,12 boxes,30/03/2020,21/04/2020,27/04/2020,Océano Atlántico Ltda.,Argentina,Buenos Aires,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,15,13
10987,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,60,30
10987,43,Ipoh Coffee,16 - 500 g tins,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,6,46
10987,72,Mozzarella di Giovanni,24 - 200 g pkgs.,31/03/2020,06/04/2020,28/04/2020,Eastern Connection,UK,London,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,34.8
10988,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,31/03/2020,10/04/2020,28/04/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,United Package,3,Janet,Leverling,Sales Representative,Ms.,60,30
10988,62,Tarte au sucre,48 pies,31/03/2020,10/04/2020,28/04/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,United Package,3,Janet,Leverling,Sales Representative,Ms.,40,49.3
10989,6,Grandma's Boysenberry Spread,12 - 8 oz jars,31/03/2020,02/04/2020,28/04/2020,Que Delícia,Brazil,Rio de Janeiro,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,40,25
10989,11,Queso Cabrales,1 kg pkg.,31/03/2020,02/04/2020,28/04/2020,Que Delícia,Brazil,Rio de Janeiro,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,15,21
10989,41,Jack's New England Clam Chowder,12 - 12 oz cans,31/03/2020,02/04/2020,28/04/2020,Que Delícia,Brazil,Rio de Janeiro,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,4,9.65
10990,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,65,10
10990,34,Sasquatch Ale,24 - 12 oz bottles,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,60,14
10990,55,Pâté chinois,24 boxes x 2 pies,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,65,24
10990,61,Sirop d'érable,24 - 500 ml bottles,01/04/2020,07/04/2020,13/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,66,28.5
10991,2,Chang,24 - 12 oz bottles,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,50,19
10991,70,Outback Lager,24 - 355 ml bottles,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,20,15
10991,76,Lakkalikööri,500 ml,01/04/2020,07/04/2020,29/04/2020,QUICK-Stop,Germany,Cunewalde,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,90,18
10992,72,Mozzarella di Giovanni,24 - 200 g pkgs.,01/04/2020,03/04/2020,29/04/2020,The Big Cheese,USA,Portland,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,2,34.8
10993,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,01/04/2020,10/04/2020,29/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,7,Robert,King,Sales Representative,Mr.,50,123.79
10993,41,Jack's New England Clam Chowder,12 - 12 oz cans,01/04/2020,10/04/2020,29/04/2020,Folk och fä HB,Sweden,Bräcke,Federal Shipping,7,Robert,King,Sales Representative,Mr.,35,9.65
10994,59,Raclette Courdavault,5 kg pkg.,02/04/2020,09/04/2020,16/04/2020,Vaffeljernet,Denmark,Århus,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,18,55
10995,51,Manjimup Dried Apples,50 - 300 g pkgs.,02/04/2020,06/04/2020,30/04/2020,Pericles Comidas clásicas,Mexico,México D.F.,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,53
10995,60,Camembert Pierrot,15 - 300 g rounds,02/04/2020,06/04/2020,30/04/2020,Pericles Comidas clásicas,Mexico,México D.F.,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,4,34
10996,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,02/04/2020,10/04/2020,30/04/2020,QUICK-Stop,Germany,Cunewalde,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,40,14
10997,32,Mascarpone Fabioli,24 - 200 g pkgs.,03/04/2020,13/04/2020,15/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,50,32
10997,46,Spegesild,4 - 450 g glasses,03/04/2020,13/04/2020,15/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,12
10997,52,Filo Mix,16 - 2 kg boxes,03/04/2020,13/04/2020,15/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,7
10998,24,Guaraná Fantástica,12 - 355 ml cans,03/04/2020,17/04/2020,17/04/2020,Wolski  Zajazd,Poland,Warszawa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,4.5
10998,61,Sirop d'érable,24 - 500 ml bottles,03/04/2020,17/04/2020,17/04/2020,Wolski  Zajazd,Poland,Warszawa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,7,28.5
10998,74,Longlife Tofu,5 kg pkg.,03/04/2020,17/04/2020,17/04/2020,Wolski  Zajazd,Poland,Warszawa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,10
10998,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,03/04/2020,17/04/2020,17/04/2020,Wolski  Zajazd,Poland,Warszawa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,7.75
10999,41,Jack's New England Clam Chowder,12 - 12 oz cans,03/04/2020,10/04/2020,01/05/2020,Ottilies Käseladen,Germany,Köln,United Package,6,Michael,Suyama,Sales Representative,Mr.,20,9.65
10999,51,Manjimup Dried Apples,50 - 300 g pkgs.,03/04/2020,10/04/2020,01/05/2020,Ottilies Käseladen,Germany,Köln,United Package,6,Michael,Suyama,Sales Representative,Mr.,15,53
10999,77,Original Frankfurter grüne Soße,12 boxes,03/04/2020,10/04/2020,01/05/2020,Ottilies Käseladen,Germany,Köln,United Package,6,Michael,Suyama,Sales Representative,Mr.,21,13
11000,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,06/04/2020,14/04/2020,04/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,25,22
11000,24,Guaraná Fantástica,12 - 355 ml cans,06/04/2020,14/04/2020,04/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,4.5
11000,77,Original Frankfurter grüne Soße,12 boxes,06/04/2020,14/04/2020,04/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,13
11001,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,06/04/2020,14/04/2020,04/05/2020,Folk och fä HB,Sweden,Bräcke,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,60,30
11001,22,Gustaf's Knäckebröd,24 - 500 g pkgs.,06/04/2020,14/04/2020,04/05/2020,Folk och fä HB,Sweden,Bräcke,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,25,21
11001,46,Spegesild,4 - 450 g glasses,06/04/2020,14/04/2020,04/05/2020,Folk och fä HB,Sweden,Bräcke,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,25,12
11001,55,Pâté chinois,24 boxes x 2 pies,06/04/2020,14/04/2020,04/05/2020,Folk och fä HB,Sweden,Bräcke,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,6,24
11002,13,Konbu,2 kg box,06/04/2020,16/04/2020,04/05/2020,Save-a-lot Markets,USA,Boise,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,56,6
11002,35,Steeleye Stout,24 - 12 oz bottles,06/04/2020,16/04/2020,04/05/2020,Save-a-lot Markets,USA,Boise,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,15,18
11002,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,06/04/2020,16/04/2020,04/05/2020,Save-a-lot Markets,USA,Boise,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,24,14
11002,55,Pâté chinois,24 boxes x 2 pies,06/04/2020,16/04/2020,04/05/2020,Save-a-lot Markets,USA,Boise,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,40,24
11003,1,Chai,10 boxes x 20 bags,06/04/2020,08/04/2020,04/05/2020,The Cracker Box,USA,Butte,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,4,18
11003,40,Boston Crab Meat,24 - 4 oz tins,06/04/2020,08/04/2020,04/05/2020,The Cracker Box,USA,Butte,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,10,18.4
11003,52,Filo Mix,16 - 2 kg boxes,06/04/2020,08/04/2020,04/05/2020,The Cracker Box,USA,Butte,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,10,7
11004,26,Gumbär Gummibärchen,100 - 250 g bags,07/04/2020,20/04/2020,05/05/2020,Maison Dewey,Belgium,Bruxelles,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,6,31.23
11004,76,Lakkalikööri,500 ml,07/04/2020,20/04/2020,05/05/2020,Maison Dewey,Belgium,Bruxelles,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,6,18
11005,1,Chai,10 boxes x 20 bags,07/04/2020,10/04/2020,05/05/2020,Wilman Kala,Finland,Helsinki,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,2,18
11005,59,Raclette Courdavault,5 kg pkg.,07/04/2020,10/04/2020,05/05/2020,Wilman Kala,Finland,Helsinki,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,55
11006,1,Chai,10 boxes x 20 bags,07/04/2020,15/04/2020,05/05/2020,Great Lakes Food Market,USA,Eugene,United Package,3,Janet,Leverling,Sales Representative,Ms.,8,18
11006,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,07/04/2020,15/04/2020,05/05/2020,Great Lakes Food Market,USA,Eugene,United Package,3,Janet,Leverling,Sales Representative,Ms.,2,123.79
11007,8,Northwoods Cranberry Sauce,12 - 12 oz jars,08/04/2020,13/04/2020,06/05/2020,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,40
11007,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,08/04/2020,13/04/2020,06/05/2020,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,10,123.79
11007,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,08/04/2020,13/04/2020,06/05/2020,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,14,14
11008,28,Rössle Sauerkraut,25 - 825 g cans,08/04/2020,#VALUE!,06/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,7,Robert,King,Sales Representative,Mr.,70,45.6
11008,34,Sasquatch Ale,24 - 12 oz bottles,08/04/2020,#VALUE!,06/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,7,Robert,King,Sales Representative,Mr.,90,14
11008,71,Flotemysost,10 - 500 g pkgs.,08/04/2020,#VALUE!,06/05/2020,Ernst Handel,Austria,Graz,Federal Shipping,7,Robert,King,Sales Representative,Mr.,21,21.5
11009,24,Guaraná Fantástica,12 - 355 ml cans,08/04/2020,10/04/2020,06/05/2020,Godos Cocina Típica,Spain,Sevilla,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,12,4.5
11009,36,Inlagd Sill,24 - 250 g  jars,08/04/2020,10/04/2020,06/05/2020,Godos Cocina Típica,Spain,Sevilla,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,18,19
11009,60,Camembert Pierrot,15 - 300 g rounds,08/04/2020,10/04/2020,06/05/2020,Godos Cocina Típica,Spain,Sevilla,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,9,34
11010,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,09/04/2020,21/04/2020,07/05/2020,Reggiani Caseifici,Italy,Reggio Emilia,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,30
11010,24,Guaraná Fantástica,12 - 355 ml cans,09/04/2020,21/04/2020,07/05/2020,Reggiani Caseifici,Italy,Reggio Emilia,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,4.5
11011,58,Escargots de Bourgogne,24 pieces,09/04/2020,13/04/2020,07/05/2020,Alfreds Futterkiste,Germany,Berlin,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,40,13.25
11011,71,Flotemysost,10 - 500 g pkgs.,09/04/2020,13/04/2020,07/05/2020,Alfreds Futterkiste,Germany,Berlin,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,20,21.5
11012,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,09/04/2020,17/04/2020,23/04/2020,Frankenversand,Germany,München,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,50,9.2
11012,60,Camembert Pierrot,15 - 300 g rounds,09/04/2020,17/04/2020,23/04/2020,Frankenversand,Germany,München,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,36,34
11012,71,Flotemysost,10 - 500 g pkgs.,09/04/2020,17/04/2020,23/04/2020,Frankenversand,Germany,München,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,60,21.5
11013,23,Tunnbröd,12 - 250 g pkgs.,09/04/2020,10/04/2020,07/05/2020,Romero y tomillo,Spain,Madrid,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,10,9
11013,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,09/04/2020,10/04/2020,07/05/2020,Romero y tomillo,Spain,Madrid,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,4,14
11013,45,Rogede sild,1k pkg.,09/04/2020,10/04/2020,07/05/2020,Romero y tomillo,Spain,Madrid,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,9.5
11013,68,Scottish Longbreads,10 boxes x 8 pieces,09/04/2020,10/04/2020,07/05/2020,Romero y tomillo,Spain,Madrid,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,2,12.5
11014,41,Jack's New England Clam Chowder,12 - 12 oz cans,10/04/2020,15/04/2020,08/05/2020,LINO-Delicateses,Venezuela,I. de Margarita,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,28,9.65
11015,30,Nord-Ost Matjeshering,10 - 200 g glasses,10/04/2020,20/04/2020,24/04/2020,Santé Gourmet,Norway,Stavern,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,15,25.89
11015,77,Original Frankfurter grüne Soße,12 boxes,10/04/2020,20/04/2020,24/04/2020,Santé Gourmet,Norway,Stavern,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,18,13
11016,31,Gorgonzola Telino,12 - 100 g pkgs,10/04/2020,13/04/2020,08/05/2020,Around the Horn,UK,Colchester,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,15,12.5
11016,36,Inlagd Sill,24 - 250 g  jars,10/04/2020,13/04/2020,08/05/2020,Around the Horn,UK,Colchester,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,16,19
11017,3,Aniseed Syrup,12 - 550 ml bottles,13/04/2020,20/04/2020,11/05/2020,Ernst Handel,Austria,Graz,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,25,10
11017,59,Raclette Courdavault,5 kg pkg.,13/04/2020,20/04/2020,11/05/2020,Ernst Handel,Austria,Graz,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,110,55
11017,70,Outback Lager,24 - 355 ml bottles,13/04/2020,20/04/2020,11/05/2020,Ernst Handel,Austria,Graz,United Package,9,Anne,Dodsworth,Sales Representative,Ms.,30,15
11018,12,Queso Manchego La Pastora,10 - 500 g pkgs.,13/04/2020,16/04/2020,11/05/2020,Lonesome Pine Restaurant,USA,Portland,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,38
11018,18,Carnarvon Tigers,16 kg pkg.,13/04/2020,16/04/2020,11/05/2020,Lonesome Pine Restaurant,USA,Portland,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,10,62.5
